term,term_translation,lang_code
https://www.iana.org/assignments/media-types/application/vnd.groove-help,application/vnd.groove-help,en
https://www.iana.org/assignments/media-types/application/vnd.groove-identity-message,application/vnd.groove-identity-message,en
https://www.iana.org/assignments/media-types/application/vnd.groove-injector,application/vnd.groove-injector,en
https://www.iana.org/assignments/media-types/application/vnd.groove-tool-message,application/vnd.groove-tool-message,en
https://www.iana.org/assignments/media-types/application/vnd.groove-tool-template,application/vnd.groove-tool-template,en
https://www.iana.org/assignments/media-types/application/vnd.groove-vcard,application/vnd.groove-vcard,en
https://www.iana.org/assignments/media-types/application/vnd.hal+json,application/vnd.hal+json,en
https://www.iana.org/assignments/media-types/application/vnd.hal+xml,application/vnd.hal+xml,en
https://www.iana.org/assignments/media-types/application/vnd.HandHeld-Entertainment+xml,application/vnd.HandHeld-Entertainment+xml,en
https://www.iana.org/assignments/media-types/application/vnd.hbci,application/vnd.hbci,en
https://www.iana.org/assignments/media-types/application/vnd.hc+json,application/vnd.hc+json,en
https://www.iana.org/assignments/media-types/application/vnd.hcl-bireports,application/vnd.hcl-bireports,en
https://www.iana.org/assignments/media-types/application/vnd.hdt,application/vnd.hdt,en
https://www.iana.org/assignments/media-types/application/vnd.heroku+json,application/vnd.heroku+json,en
https://www.iana.org/assignments/media-types/application/vnd.hhe.lesson-player,application/vnd.hhe.lesson-player,en
https://www.iana.org/assignments/media-types/application/vnd.hp-HPGL,application/vnd.hp-HPGL,en
https://www.iana.org/assignments/media-types/application/vnd.hp-hpid,application/vnd.hp-hpid,en
https://www.iana.org/assignments/media-types/application/vnd.hp-hps,application/vnd.hp-hps,en
https://www.iana.org/assignments/media-types/application/vnd.hp-jlyt,application/vnd.hp-jlyt,en
https://www.iana.org/assignments/media-types/application/vnd.hp-PCL,application/vnd.hp-PCL,en
https://www.iana.org/assignments/media-types/application/vnd.hp-PCLXL,application/vnd.hp-PCLXL,en
https://www.iana.org/assignments/media-types/application/vnd.hsl,application/vnd.hsl,en
https://www.iana.org/assignments/media-types/application/vnd.httphone,application/vnd.httphone,en
https://www.iana.org/assignments/media-types/application/vnd.hydrostatix.sof-data,application/vnd.hydrostatix.sof-data,en
https://www.iana.org/assignments/media-types/application/vnd.hyper-item+json,application/vnd.hyper-item+json,en
https://www.iana.org/assignments/media-types/application/vnd.hyper+json,application/vnd.hyper+json,en
https://www.iana.org/assignments/media-types/application/vnd.hyperdrive+json,application/vnd.hyperdrive+json,en
https://www.iana.org/assignments/media-types/application/vnd.hzn-3d-crossword,application/vnd.hzn-3d-crossword,en
https://www.iana.org/assignments/media-types/application/vnd.ibm.afplinedata (OBSOLETED in favor of vnd.afpc.afplinedata),application/vnd.ibm.afplinedata,en
https://www.iana.org/assignments/media-types/application/vnd.ibm.electronic-media,application/vnd.ibm.electronic-media,en
https://www.iana.org/assignments/media-types/application/vnd.ibm.MiniPay,application/vnd.ibm.MiniPay,en
https://www.iana.org/assignments/media-types/application/vnd.ibm.modcap (OBSOLETED in favor of application/vnd.afpc.modca),application/vnd.ibm.modcap,en
https://www.iana.org/assignments/media-types/application/vnd.ibm.rights-management,application/vnd.ibm.rights-management,en
https://www.iana.org/assignments/media-types/application/vnd.ibm.secure-container,application/vnd.ibm.secure-container,en
https://www.iana.org/assignments/media-types/application/vnd.iccprofile,application/vnd.iccprofile,en
https://www.iana.org/assignments/media-types/application/vnd.ieee.1905,application/vnd.ieee.1905,en
https://www.iana.org/assignments/media-types/application/vnd.igloader,application/vnd.igloader,en
https://www.iana.org/assignments/media-types/application/vnd.imagemeter.folder+zip,application/vnd.imagemeter.folder+zip,en
https://www.iana.org/assignments/media-types/application/vnd.imagemeter.image+zip,application/vnd.imagemeter.image+zip,en
https://www.iana.org/assignments/media-types/application/vnd.immervision-ivp,application/vnd.immervision-ivp,en
https://www.iana.org/assignments/media-types/application/vnd.immervision-ivu,application/vnd.immervision-ivu,en
https://www.iana.org/assignments/media-types/application/vnd.ims.imsccv1p1,application/vnd.ims.imsccv1p1,en
https://www.iana.org/assignments/media-types/application/vnd.ims.imsccv1p2,application/vnd.ims.imsccv1p2,en
https://www.iana.org/assignments/media-types/application/vnd.ims.imsccv1p3,application/vnd.ims.imsccv1p3,en
https://www.iana.org/assignments/media-types/application/vnd.ims.lis.v2.result+json,application/vnd.ims.lis.v2.result+json,en
https://www.iana.org/assignments/media-types/application/vnd.ims.lti.v2.toolconsumerprofile+json,application/vnd.ims.lti.v2.toolconsumerprofile+json,en
https://www.iana.org/assignments/media-types/application/vnd.ims.lti.v2.toolproxy.id+json,application/vnd.ims.lti.v2.toolproxy.id+json,en
https://www.iana.org/assignments/media-types/application/vnd.ims.lti.v2.toolproxy+json,application/vnd.ims.lti.v2.toolproxy+json,en
https://www.iana.org/assignments/media-types/application/vnd.ims.lti.v2.toolsettings+json,application/vnd.ims.lti.v2.toolsettings+json,en
https://www.iana.org/assignments/media-types/application/vnd.ims.lti.v2.toolsettings.simple+json,application/vnd.ims.lti.v2.toolsettings.simple+json,en
https://www.iana.org/assignments/media-types/application/vnd.informedcontrol.rms+xml,application/vnd.informedcontrol.rms+xml,en
https://www.iana.org/assignments/media-types/application/vnd.infotech.project,application/vnd.infotech.project,en
https://www.iana.org/assignments/media-types/application/vnd.infotech.project+xml,application/vnd.infotech.project+xml,en
https://www.iana.org/assignments/media-types/application/vnd.informix-visionary (OBSOLETED in favor of application/vnd.visionary),application/vnd.informix-visionary,en
https://www.iana.org/assignments/media-types/application/vnd.innopath.wamp.notification,application/vnd.innopath.wamp.notification,en
https://www.iana.org/assignments/media-types/application/vnd.insors.igm,application/vnd.insors.igm,en
https://www.iana.org/assignments/media-types/application/vnd.intercon.formnet,application/vnd.intercon.formnet,en
https://www.iana.org/assignments/media-types/application/vnd.intergeo,application/vnd.intergeo,en
https://www.iana.org/assignments/media-types/application/vnd.intertrust.digibox,application/vnd.intertrust.digibox,en
https://www.iana.org/assignments/media-types/application/vnd.intertrust.nncp,application/vnd.intertrust.nncp,en
https://www.iana.org/assignments/media-types/application/vnd.intu.qbo,application/vnd.intu.qbo,en
https://www.iana.org/assignments/media-types/application/vnd.intu.qfx,application/vnd.intu.qfx,en
https://www.iana.org/assignments/media-types/application/vnd.ipfs.ipns-record,application/vnd.ipfs.ipns-record,en
https://www.iana.org/assignments/media-types/application/vnd.ipld.car,application/vnd.ipld.car,en
https://www.iana.org/assignments/media-types/application/vnd.ipld.dag-cbor,application/vnd.ipld.dag-cbor,en
https://www.iana.org/assignments/media-types/application/vnd.ipld.dag-json,application/vnd.ipld.dag-json,en
https://www.iana.org/assignments/media-types/application/vnd.ipld.raw,application/vnd.ipld.raw,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.catalogitem+xml,application/vnd.iptc.g2.catalogitem+xml,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.conceptitem+xml,application/vnd.iptc.g2.conceptitem+xml,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.knowledgeitem+xml,application/vnd.iptc.g2.knowledgeitem+xml,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.newsitem+xml,application/vnd.iptc.g2.newsitem+xml,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.newsmessage+xml,application/vnd.iptc.g2.newsmessage+xml,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.packageitem+xml,application/vnd.iptc.g2.packageitem+xml,en
https://www.iana.org/assignments/media-types/application/vnd.iptc.g2.planningitem+xml,application/vnd.iptc.g2.planningitem+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ipunplugged.rcprofile,application/vnd.ipunplugged.rcprofile,en
https://www.iana.org/assignments/media-types/application/vnd.irepository.package+xml,application/vnd.irepository.package+xml,en
https://www.iana.org/assignments/media-types/application/vnd.is-xpr,application/vnd.is-xpr,en
https://www.iana.org/assignments/media-types/application/vnd.isac.fcs,application/vnd.isac.fcs,en
https://www.iana.org/assignments/media-types/application/vnd.jam,application/vnd.jam,en
https://www.iana.org/assignments/media-types/application/vnd.iso11783-10+zip,application/vnd.iso11783-10+zip,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-directory-service,application/vnd.japannet-directory-service,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-jpnstore-wakeup,application/vnd.japannet-jpnstore-wakeup,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-payment-wakeup,application/vnd.japannet-payment-wakeup,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-registration,application/vnd.japannet-registration,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-registration-wakeup,application/vnd.japannet-registration-wakeup,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-setstore-wakeup,application/vnd.japannet-setstore-wakeup,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-verification,application/vnd.japannet-verification,en
https://www.iana.org/assignments/media-types/application/vnd.japannet-verification-wakeup,application/vnd.japannet-verification-wakeup,en
https://www.iana.org/assignments/media-types/application/vnd.jcp.javame.midlet-rms,application/vnd.jcp.javame.midlet-rms,en
https://www.iana.org/assignments/media-types/application/vnd.jisp,application/vnd.jisp,en
https://www.iana.org/assignments/media-types/application/vnd.joost.joda-archive,application/vnd.joost.joda-archive,en
https://www.iana.org/assignments/media-types/application/vnd.jsk.isdn-ngn,application/vnd.jsk.isdn-ngn,en
https://www.iana.org/assignments/media-types/application/vnd.kahootz,application/vnd.kahootz,en
https://www.iana.org/assignments/media-types/application/vnd.kde.karbon,application/vnd.kde.karbon,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kchart,application/vnd.kde.kchart,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kformula,application/vnd.kde.kformula,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kivio,application/vnd.kde.kivio,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kontour,application/vnd.kde.kontour,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kpresenter,application/vnd.kde.kpresenter,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kspread,application/vnd.kde.kspread,en
https://www.iana.org/assignments/media-types/application/vnd.kde.kword,application/vnd.kde.kword,en
https://www.iana.org/assignments/media-types/application/vnd.kdl,application/vnd.kdl,en
https://www.iana.org/assignments/media-types/application/vnd.kenameaapp,application/vnd.kenameaapp,en
https://www.iana.org/assignments/media-types/application/vnd.keyman.kmp+zip,application/vnd.keyman.kmp+zip,en
https://www.iana.org/assignments/media-types/application/vnd.keyman.kmx,application/vnd.keyman.kmx,en
https://www.iana.org/assignments/media-types/application/vnd.kidspiration,application/vnd.kidspiration,en
https://www.iana.org/assignments/media-types/application/vnd.Kinar,application/vnd.Kinar,en
https://www.iana.org/assignments/media-types/application/vnd.koan,application/vnd.koan,en
https://www.iana.org/assignments/media-types/application/vnd.kodak-descriptor,application/vnd.kodak-descriptor,en
https://www.iana.org/assignments/media-types/application/vnd.las,application/vnd.las,en
https://www.iana.org/assignments/media-types/application/vnd.las.las+json,application/vnd.las.las+json,en
https://www.iana.org/assignments/media-types/application/vnd.las.las+xml,application/vnd.las.las+xml,en
https://www.iana.org/assignments/media-types/application/vnd.laszip,application/vnd.laszip,en
https://www.iana.org/assignments/media-types/application/vnd.ldev.productlicensing,application/vnd.ldev.productlicensing,en
https://www.iana.org/assignments/media-types/application/vnd.leap+json,application/vnd.leap+json,en
https://www.iana.org/assignments/media-types/application/vnd.liberty-request+xml,application/vnd.liberty-request+xml,en
https://www.iana.org/assignments/media-types/application/vnd.llamagraphics.life-balance.desktop,application/vnd.llamagraphics.life-balance.desktop,en
https://www.iana.org/assignments/media-types/application/vnd.llamagraphics.life-balance.exchange+xml,application/vnd.llamagraphics.life-balance.exchange+xml,en
https://www.iana.org/assignments/media-types/application/vnd.logipipe.circuit+zip,application/vnd.logipipe.circuit+zip,en
https://www.iana.org/assignments/media-types/application/vnd.loom,application/vnd.loom,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-1-2-3,application/vnd.lotus-1-2-3,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-approach,application/vnd.lotus-approach,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-freelance,application/vnd.lotus-freelance,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-notes,application/vnd.lotus-notes,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-organizer,application/vnd.lotus-organizer,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-screencam,application/vnd.lotus-screencam,en
https://www.iana.org/assignments/media-types/application/vnd.lotus-wordpro,application/vnd.lotus-wordpro,en
https://www.iana.org/assignments/media-types/application/vnd.macports.portpkg,application/vnd.macports.portpkg,en
https://www.iana.org/assignments/media-types/application/vnd.maml,application/vnd.maml,en
https://www.iana.org/assignments/media-types/application/vnd.mapbox-vector-tile,application/vnd.mapbox-vector-tile,en
https://www.iana.org/assignments/media-types/application/vnd.marlin.drm.actiontoken+xml,application/vnd.marlin.drm.actiontoken+xml,en
https://www.iana.org/assignments/media-types/application/vnd.marlin.drm.conftoken+xml,application/vnd.marlin.drm.conftoken+xml,en
https://www.iana.org/assignments/media-types/application/vnd.marlin.drm.license+xml,application/vnd.marlin.drm.license+xml,en
https://www.iana.org/assignments/media-types/application/vnd.marlin.drm.mdcf,application/vnd.marlin.drm.mdcf,en
https://www.iana.org/assignments/media-types/application/vnd.mason+json,application/vnd.mason+json,en
https://www.iana.org/assignments/media-types/application/vnd.maxar.archive.3tz+zip,application/vnd.maxar.archive.3tz+zip,en
https://www.iana.org/assignments/media-types/application/vnd.maxmind.maxmind-db,application/vnd.maxmind.maxmind-db,en
https://www.iana.org/assignments/media-types/application/vnd.mcd,application/vnd.mcd,en
https://www.iana.org/assignments/media-types/application/vnd.mdl,application/vnd.mdl,en
https://www.iana.org/assignments/media-types/application/vnd.mdl-mbsdf,application/vnd.mdl-mbsdf,en
https://www.iana.org/assignments/media-types/application/vnd.medcalcdata,application/vnd.medcalcdata,en
https://www.iana.org/assignments/media-types/application/vnd.mediastation.cdkey,application/vnd.mediastation.cdkey,en
https://www.iana.org/assignments/media-types/application/vnd.medicalholodeck.recordxr,application/vnd.medicalholodeck.recordxr,en
https://www.iana.org/assignments/media-types/application/vnd.meridian-slingshot,application/vnd.meridian-slingshot,en
https://www.iana.org/assignments/media-types/application/vnd.mermaid,application/vnd.mermaid,en
https://www.iana.org/assignments/media-types/application/vnd.MFER,application/vnd.MFER,en
https://www.iana.org/assignments/media-types/application/vnd.mfmp,application/vnd.mfmp,en
https://www.iana.org/assignments/media-types/application/vnd.micro+json,application/vnd.micro+json,en
https://www.iana.org/assignments/media-types/application/vnd.micrografx.flo,application/vnd.micrografx.flo,en
https://www.iana.org/assignments/media-types/application/vnd.micrografx.igx,application/vnd.micrografx.igx,en
https://www.iana.org/assignments/media-types/application/vnd.microsoft.portable-executable,application/vnd.microsoft.portable-executable,en
https://www.iana.org/assignments/media-types/application/vnd.microsoft.windows.thumbnail-cache,application/vnd.microsoft.windows.thumbnail-cache,en
https://www.iana.org/assignments/media-types/application/vnd.miele+json,application/vnd.miele+json,en
https://www.iana.org/assignments/media-types/application/vnd.mif,application/vnd.mif,en
https://www.iana.org/assignments/media-types/application/vnd.minisoft-hp3000-save,application/vnd.minisoft-hp3000-save,en
https://www.iana.org/assignments/media-types/application/vnd.mitsubishi.misty-guard.trustweb,application/vnd.mitsubishi.misty-guard.trustweb,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.DAF,application/vnd.Mobius.DAF,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.DIS,application/vnd.Mobius.DIS,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.MBK,application/vnd.Mobius.MBK,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.MQY,application/vnd.Mobius.MQY,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.MSL,application/vnd.Mobius.MSL,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.PLC,application/vnd.Mobius.PLC,en
https://www.iana.org/assignments/media-types/application/vnd.Mobius.TXF,application/vnd.Mobius.TXF,en
https://www.iana.org/assignments/media-types/application/vnd.modl,application/vnd.modl,en
https://www.iana.org/assignments/media-types/application/vnd.mophun.application,application/vnd.mophun.application,en
https://www.iana.org/assignments/media-types/application/vnd.mophun.certificate,application/vnd.mophun.certificate,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite,application/vnd.motorola.flexsuite,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.adsi,application/vnd.motorola.flexsuite.adsi,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.fis,application/vnd.motorola.flexsuite.fis,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.gotap,application/vnd.motorola.flexsuite.gotap,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.kmr,application/vnd.motorola.flexsuite.kmr,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.ttc,application/vnd.motorola.flexsuite.ttc,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.flexsuite.wem,application/vnd.motorola.flexsuite.wem,en
https://www.iana.org/assignments/media-types/application/vnd.motorola.iprm,application/vnd.motorola.iprm,en
https://www.iana.org/assignments/media-types/application/vnd.mozilla.xul+xml,application/vnd.mozilla.xul+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ms-artgalry,application/vnd.ms-artgalry,en
https://www.iana.org/assignments/media-types/application/vnd.ms-asf,application/vnd.ms-asf,en
https://www.iana.org/assignments/media-types/application/vnd.ms-cab-compressed,application/vnd.ms-cab-compressed,en
https://www.iana.org/assignments/media-types/application/vnd.ms-3mfdocument,application/vnd.ms-3mfdocument,en
https://www.iana.org/assignments/media-types/application/vnd.ms-excel,application/vnd.ms-excel,en
https://www.iana.org/assignments/media-types/application/vnd.ms-excel.addin.macroEnabled.12,application/vnd.ms-excel.addin.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-excel.sheet.binary.macroEnabled.12,application/vnd.ms-excel.sheet.binary.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-excel.sheet.macroEnabled.12,application/vnd.ms-excel.sheet.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-excel.template.macroEnabled.12,application/vnd.ms-excel.template.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-fontobject,application/vnd.ms-fontobject,en
https://www.iana.org/assignments/media-types/application/vnd.ms-htmlhelp,application/vnd.ms-htmlhelp,en
https://www.iana.org/assignments/media-types/application/vnd.ms-ims,application/vnd.ms-ims,en
https://www.iana.org/assignments/media-types/application/vnd.ms-lrm,application/vnd.ms-lrm,en
https://www.iana.org/assignments/media-types/application/vnd.ms-office.activeX+xml,application/vnd.ms-office.activeX+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ms-officetheme,application/vnd.ms-officetheme,en
https://www.iana.org/assignments/media-types/application/vnd.ms-playready.initiator+xml,application/vnd.ms-playready.initiator+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint,application/vnd.ms-powerpoint,en
https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.addin.macroEnabled.12,application/vnd.ms-powerpoint.addin.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.presentation.macroEnabled.12,application/vnd.ms-powerpoint.presentation.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.slide.macroEnabled.12,application/vnd.ms-powerpoint.slide.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.slideshow.macroEnabled.12,application/vnd.ms-powerpoint.slideshow.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.template.macroEnabled.12,application/vnd.ms-powerpoint.template.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-PrintDeviceCapabilities+xml,application/vnd.ms-PrintDeviceCapabilities+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ms-PrintSchemaTicket+xml,application/vnd.ms-PrintSchemaTicket+xml,en
https://www.iana.org/assignments/media-types/application/vnd.ms-project,application/vnd.ms-project,en
https://www.iana.org/assignments/media-types/application/vnd.ms-tnef,application/vnd.ms-tnef,en
https://www.iana.org/assignments/media-types/application/vnd.ms-windows.devicepairing,application/vnd.ms-windows.devicepairing,en
https://www.iana.org/assignments/media-types/application/vnd.ms-windows.nwprinting.oob,application/vnd.ms-windows.nwprinting.oob,en
https://www.iana.org/assignments/media-types/application/vnd.ms-windows.printerpairing,application/vnd.ms-windows.printerpairing,en
https://www.iana.org/assignments/media-types/application/vnd.ms-windows.wsd.oob,application/vnd.ms-windows.wsd.oob,en
https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.lic-chlg-req,application/vnd.ms-wmdrm.lic-chlg-req,en
https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.lic-resp,application/vnd.ms-wmdrm.lic-resp,en
https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.meter-chlg-req,application/vnd.ms-wmdrm.meter-chlg-req,en
https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.meter-resp,application/vnd.ms-wmdrm.meter-resp,en
https://www.iana.org/assignments/media-types/application/vnd.ms-word.document.macroEnabled.12,application/vnd.ms-word.document.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-word.template.macroEnabled.12,application/vnd.ms-word.template.macroEnabled.12,en
https://www.iana.org/assignments/media-types/application/vnd.ms-works,application/vnd.ms-works,en
https://www.iana.org/assignments/media-types/application/vnd.ms-wpl,application/vnd.ms-wpl,en
https://www.iana.org/assignments/media-types/application/vnd.ms-xpsdocument,application/vnd.ms-xpsdocument,en
https://www.iana.org/assignments/media-types/application/vnd.msa-disk-image,application/vnd.msa-disk-image,en
https://www.iana.org/assignments/media-types/application/vnd.mseq,application/vnd.mseq,en
https://www.iana.org/assignments/media-types/application/vnd.msgpack,application/vnd.msgpack,en
https://www.iana.org/assignments/media-types/application/vnd.msign,application/vnd.msign,en
https://www.iana.org/assignments/media-types/application/vnd.multiad.creator,application/vnd.multiad.creator,en
https://www.iana.org/assignments/media-types/application/vnd.multiad.creator.cif,application/vnd.multiad.creator.cif,en
https://www.iana.org/assignments/media-types/application/vnd.musician,application/vnd.musician,en
https://www.iana.org/assignments/media-types/application/vnd.music-niff,application/vnd.music-niff,en
https://www.iana.org/assignments/media-types/application/vnd.muvee.style,application/vnd.muvee.style,en
https://www.iana.org/assignments/media-types/application/vnd.mynfc,application/vnd.mynfc,en
https://www.iana.org/assignments/media-types/application/vnd.nacamar.ybrid+json,application/vnd.nacamar.ybrid+json,en
https://www.iana.org/assignments/media-types/application/vnd.nato.bindingdataobject+cbor,application/vnd.nato.bindingdataobject+cbor,en
https://www.iana.org/assignments/media-types/application/vnd.nato.bindingdataobject+json,application/vnd.nato.bindingdataobject+json,en
https://www.iana.org/assignments/media-types/application/vnd.nato.bindingdataobject+xml,application/vnd.nato.bindingdataobject+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nato.openxmlformats-package.iepd+zip,application/vnd.nato.openxmlformats-package.iepd+zip,en
https://www.iana.org/assignments/media-types/application/vnd.ncd.control,application/vnd.ncd.control,en
https://www.iana.org/assignments/media-types/application/vnd.ncd.reference,application/vnd.ncd.reference,en
https://www.iana.org/assignments/media-types/application/vnd.nearst.inv+json,application/vnd.nearst.inv+json,en
https://www.iana.org/assignments/media-types/application/vnd.nebumind.line,application/vnd.nebumind.line,en
https://www.iana.org/assignments/media-types/application/vnd.nervana,application/vnd.nervana,en
https://www.iana.org/assignments/media-types/application/vnd.netfpx,application/vnd.netfpx,en
https://www.iana.org/assignments/media-types/application/vnd.neurolanguage.nlu,application/vnd.neurolanguage.nlu,en
https://www.iana.org/assignments/media-types/application/vnd.nimn,application/vnd.nimn,en
https://www.iana.org/assignments/media-types/application/vnd.nintendo.snes.rom,application/vnd.nintendo.snes.rom,en
https://www.iana.org/assignments/media-types/application/vnd.nintendo.nitro.rom,application/vnd.nintendo.nitro.rom,en
https://www.iana.org/assignments/media-types/application/vnd.nitf,application/vnd.nitf,en
https://www.iana.org/assignments/media-types/application/vnd.noblenet-directory,application/vnd.noblenet-directory,en
https://www.iana.org/assignments/media-types/application/vnd.noblenet-sealer,application/vnd.noblenet-sealer,en
https://www.iana.org/assignments/media-types/application/vnd.noblenet-web,application/vnd.noblenet-web,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.catalogs,application/vnd.nokia.catalogs,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.conml+wbxml,application/vnd.nokia.conml+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.conml+xml,application/vnd.nokia.conml+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.iptv.config+xml,application/vnd.nokia.iptv.config+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.iSDS-radio-presets,application/vnd.nokia.iSDS-radio-presets,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.landmark+wbxml,application/vnd.nokia.landmark+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.landmark+xml,application/vnd.nokia.landmark+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.landmarkcollection+xml,application/vnd.nokia.landmarkcollection+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.ncd,application/vnd.nokia.ncd,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.n-gage.ac+xml,application/vnd.nokia.n-gage.ac+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.n-gage.data,application/vnd.nokia.n-gage.data,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.n-gage.symbian.install (OBSOLETE; no replacement given),application/vnd.nokia.n-gage.symbian.install,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.pcd+wbxml,application/vnd.nokia.pcd+wbxml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.pcd+xml,application/vnd.nokia.pcd+xml,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.radio-preset,application/vnd.nokia.radio-preset,en
https://www.iana.org/assignments/media-types/application/vnd.nokia.radio-presets,application/vnd.nokia.radio-presets,en
https://www.iana.org/assignments/media-types/application/vnd.novadigm.EDM,application/vnd.novadigm.EDM,en
https://www.iana.org/assignments/media-types/application/vnd.novadigm.EDX,application/vnd.novadigm.EDX,en
https://www.iana.org/assignments/media-types/application/vnd.novadigm.EXT,application/vnd.novadigm.EXT,en
https://www.iana.org/assignments/media-types/application/vnd.ntt-local.content-share,application/vnd.ntt-local.content-share,en
https://www.iana.org/assignments/media-types/application/vnd.ntt-local.file-transfer,application/vnd.ntt-local.file-transfer,en
https://www.iana.org/assignments/media-types/application/vnd.ntt-local.ogw_remote-access,application/vnd.ntt-local.ogw_remote-access,en
https://www.iana.org/assignments/media-types/application/vnd.ntt-local.sip-ta_remote,application/vnd.ntt-local.sip-ta_remote,en
https://www.iana.org/assignments/media-types/application/vnd.ntt-local.sip-ta_tcp_stream,application/vnd.ntt-local.sip-ta_tcp_stream,en
https://www.iana.org/assignments/media-types/application/vnd.nubaltec.nudoku-game,application/vnd.nubaltec.nudoku-game,en
https://www.iana.org/assignments/media-types/application/vnd.oai.workflows,application/vnd.oai.workflows,en
https://www.iana.org/assignments/media-types/application/vnd.oai.workflows+json,application/vnd.oai.workflows+json,en
https://www.iana.org/assignments/media-types/application/vnd.oai.workflows+yaml,application/vnd.oai.workflows+yaml,en
https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.base,application/vnd.oasis.opendocument.base,en
https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.chart,application/vnd.oasis.opendocument.chart,en
